comp_row_id,comp_name,enemy_comp_row_id,enemy_comp_name,matchup_score,matchup_tier,matchup_label,reason_1,reason_2,reason_3,reason_4,suggested_counter_items,suggested_augment_themes,positioning_advice
20,虚空 卡莎 && 峡谷先锋,12,约德尔人 维迦 && 凯南,-1.54,lose,小劣,全局表现锚点偏向对手,对手带减疗，会明显压缩你的续航价值,,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血
20,虚空 卡莎 && 峡谷先锋,13,弗雷尔卓德 丽桑卓 && 布隆,-1.52,lose,小劣,对手范围伤害会放大你的缩角风险,本阵容自带破前排工具，打厚前排更舒服,对手带减疗，会明显压缩你的续航价值,,巨人捕手、薄暮法袍、离子火花、强袭者的链枷,优先补破前排、穿透或巨杀类战力；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,优先保证主C能持续处理对手前排；如果你中期强，尽量在对手9级前多入血
20,虚空 卡莎 && 峡谷先锋,14,斗士 巴德 && 赛恩,-1.42,lose,小劣,对手发力更早，你需要先稳血再等上限,对手回复/续航较强，你的法系爆发未必能一波带走,本阵容带减疗，能压制对手回复/续航,对手带减疗，会明显压缩你的续航价值,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排
20,虚空 卡莎 && 峡谷先锋,15,德玛西亚 瑞兹 && 塔里克,-1.93,lose,小劣,全局表现锚点偏向对手,对手带减疗，会明显压缩你的续航价值,,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血
20,虚空 卡莎 && 峡谷先锋,16,约德尔人 维迦 && 凯南,-0.84,even,五五开,全局表现锚点偏向本阵容,对手范围伤害会放大你的缩角风险,对手回复/续航较强，你的法系爆发未必能一波带走,本阵容带减疗，能压制对手回复/续航,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血
20,虚空 卡莎 && 峡谷先锋,17,皮尔特沃夫 海克斯霸龙 && 蔚,0.38,even,五五开,全局表现锚点偏向本阵容,对手回复/续航较强，你的法系爆发未必能一波带走,本阵容带减疗，能压制对手回复/续航,对手带减疗，会明显压缩你的续航价值,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血
20,虚空 卡莎 && 峡谷先锋,18,迅击战士 芸阿娜 && 孙悟空,-1.63,lose,小劣,全局表现锚点偏向对手,对手回复/续航较强，你的法系爆发未必能一波带走,本阵容带减疗，能压制对手回复/续航,对手带减疗，会明显压缩你的续航价值,日炎斗篷、莫雷洛秘典、红霸符、巨龙之爪、棘刺背心,优先补减疗/重伤与持续作战；优先补保后排、解控与容错；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；主C别贴边单防，避免被对位切入；如果你中期强，尽量在对手9级前多入血
20,虚空 卡莎 && 峡谷先锋,19,暗影岛 卡莉丝塔 && 锤石,0.92,even,五五开,全局表现锚点偏向本阵容,对手回复/续航较强，你的法系爆发未必能一波带走,本阵容自带破前排工具，打厚前排更舒服,本阵容带减疗，能压制对手回复/续航,日炎斗篷、莫雷洛秘典、红霸符、巨人捕手、薄暮法袍,优先补减疗/重伤与持续作战；优先补破前排、穿透或巨杀类战力；优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排；优先保证主C能持续处理对手前排；主C别贴边单防，避免被对位切入
20,虚空 卡莎 && 峡谷先锋,21,以绪塔尔 巴德 && 妮蔻,1.5,win,小优,全局表现锚点偏向本阵容,,,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血
20,虚空 卡莎 && 峡谷先锋,22,巨神峰 奥瑞利安·索尔 && 塔里克,0.91,even,五五开,全局表现锚点偏向本阵容,对手回复/续航较强，你的法系爆发未必能一波带走,本阵容带减疗，能压制对手回复/续航,,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血
20,虚空 卡莎 && 峡谷先锋,23,神盾使 玛尔扎哈 && 萨勒芬妮,-1.4,lose,小劣,对手发力更早，你需要先稳血再等上限,对手回复/续航较强，你的法系爆发未必能一波带走,本阵容带减疗，能压制对手回复/续航,对手带减疗，会明显压缩你的续航价值,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排
20,虚空 卡莎 && 峡谷先锋,24,诺克萨斯 乐芙兰 && 德莱厄斯,-0.94,even,五五开,对手发力更早，你需要先稳血再等上限,对手范围伤害会放大你的缩角风险,本阵容后期上限更高,,巨龙之爪、棘刺背心、水银,优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,主C别贴边单防，避免被对位切入
20,虚空 卡莎 && 峡谷先锋,25,诺克萨斯 卑尔维斯 && 斯维因,-0.99,even,五五开,对手发力更早，你需要先稳血再等上限,对手带减疗，会明显压缩你的续航价值,本阵容后期上限更高,,巨龙之爪、棘刺背心、水银,优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,主C别贴边单防，避免被对位切入
21,以绪塔尔 巴德 && 妮蔻,1,德玛西亚 薇恩 && 德莱厄斯,-2.1,lose,小劣,全局表现锚点偏向对手,对手回复/续航较强，你的法系爆发未必能一波带走,,,日炎斗篷、莫雷洛秘典、红霸符、巨人捕手、薄暮法袍,优先补减疗/重伤与持续作战；优先补破前排、穿透或巨杀类战力；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；优先保证主C能持续处理对手前排；如果你中期强，尽量在对手9级前多入血
21,以绪塔尔 巴德 && 妮蔻,2,比尔吉沃特 厄运小姐 && 诺提勒斯,-2.1,lose,小劣,全局表现锚点偏向对手,对手回复/续航较强，你的法系爆发未必能一波带走,,,日炎斗篷、莫雷洛秘典、红霸符、巨龙之爪、棘刺背心,优先补减疗/重伤与持续作战；优先补保后排、解控与容错；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；主C别贴边单防，避免被对位切入；如果你中期强，尽量在对手9级前多入血
21,以绪塔尔 巴德 && 妮蔻,3,巨神峰 玛尔扎哈 && 蕾欧娜,-2.8,lose,小劣,全局表现锚点偏向对手,对手发力更早，你需要先稳血再等上限,对手范围伤害会放大你的缩角风险,本阵容后期上限更高,,优先选择泛用战力强化（可参考：珠光莲花 I、珠光莲花 II）,根据对手主C位置灵活换边
21,以绪塔尔 巴德 && 妮蔻,4,法师 安妮 && 斯维因,-2.1,lose,小劣,全局表现锚点偏向对手,对手回复/续航较强，你的法系爆发未必能一波带走,,,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血
21,以绪塔尔 巴德 && 妮蔻,5,诺克萨斯 千珏 && 德莱文,-2.1,lose,小劣,全局表现锚点偏向对手,对手回复/续航较强，你的法系爆发未必能一波带走,,,日炎斗篷、莫雷洛秘典、红霸符、巨人捕手、薄暮法袍,优先补减疗/重伤与持续作战；优先补破前排、穿透或巨杀类战力；优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排；优先保证主C能持续处理对手前排；主C别贴边单防，避免被对位切入
21,以绪塔尔 巴德 && 妮蔻,6,以绪塔尔 奈德丽 && 斯卡纳,-1.5,lose,小劣,全局表现锚点偏向对手,,,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血
21,以绪塔尔 巴德 && 妮蔻,7,裁决战士 阿狸 && 永恩,-2.4,lose,小劣,全局表现锚点偏向对手,对手发力更早，你需要先稳血再等上限,对手回复/续航较强，你的法系爆发未必能一波带走,本阵容后期上限更高,日炎斗篷、莫雷洛秘典、红霸符、巨龙之爪、棘刺背心,优先补减疗/重伤与持续作战；优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排；主C别贴边单防，避免被对位切入
21,以绪塔尔 巴德 && 妮蔻,8,弗雷尔卓德 金克丝 && 瑟庄妮,-2.4,lose,小劣,全局表现锚点偏向对手,对手发力更早，你需要先稳血再等上限,对手回复/续航较强，你的法系爆发未必能一波带走,本阵容后期上限更高,日炎斗篷、莫雷洛秘典、红霸符、巨龙之爪、棘刺背心,优先补减疗/重伤与持续作战；优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排；主C别贴边单防，避免被对位切入
21,以绪塔尔 巴德 && 妮蔻,9,约德尔人 吉格斯 && 凯南,-2.5,lose,小劣,全局表现锚点偏向对手,对手范围伤害会放大你的缩角风险,,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血
21,以绪塔尔 巴德 && 妮蔻,10,德玛西亚 卡莎 && 盖伦,-1.5,lose,小劣,全局表现锚点偏向对手,,,,巨人捕手、薄暮法袍、离子火花、强袭者的链枷,优先补破前排、穿透或巨杀类战力；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,优先保证主C能持续处理对手前排；如果你中期强，尽量在对手9级前多入血
21,以绪塔尔 巴德 && 妮蔻,11,德玛西亚 卡莎 && 盖伦,-1.5,lose,小劣,全局表现锚点偏向对手,,,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血
21,以绪塔尔 巴德 && 妮蔻,12,约德尔人 维迦 && 凯南,-1.5,lose,小劣,全局表现锚点偏向对手,,,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血
21,以绪塔尔 巴德 && 妮蔻,13,弗雷尔卓德 丽桑卓 && 布隆,-2.5,lose,小劣,全局表现锚点偏向对手,对手范围伤害会放大你的缩角风险,,,巨人捕手、薄暮法袍、离子火花、强袭者的链枷,优先补破前排、穿透或巨杀类战力；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,优先保证主C能持续处理对手前排；如果你中期强，尽量在对手9级前多入血
21,以绪塔尔 巴德 && 妮蔻,14,斗士 巴德 && 赛恩,-2.4,lose,小劣,全局表现锚点偏向对手,对手发力更早，你需要先稳血再等上限,对手回复/续航较强，你的法系爆发未必能一波带走,本阵容后期上限更高,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排
21,以绪塔尔 巴德 && 妮蔻,15,德玛西亚 瑞兹 && 塔里克,-1.5,lose,小劣,全局表现锚点偏向对手,,,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血
21,以绪塔尔 巴德 && 妮蔻,16,约德尔人 维迦 && 凯南,-3.1,hard_lose,明显被克,全局表现锚点偏向对手,对手范围伤害会放大你的缩角风险,对手回复/续航较强，你的法系爆发未必能一波带走,,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血
21,以绪塔尔 巴德 && 妮蔻,17,皮尔特沃夫 海克斯霸龙 && 蔚,-2.1,lose,小劣,全局表现锚点偏向对手,对手回复/续航较强，你的法系爆发未必能一波带走,,,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血
21,以绪塔尔 巴德 && 妮蔻,18,迅击战士 芸阿娜 && 孙悟空,-2.1,lose,小劣,全局表现锚点偏向对手,对手回复/续航较强，你的法系爆发未必能一波带走,,,日炎斗篷、莫雷洛秘典、红霸符、巨龙之爪、棘刺背心,优先补减疗/重伤与持续作战；优先补保后排、解控与容错；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；主C别贴边单防，避免被对位切入；如果你中期强，尽量在对手9级前多入血
21,以绪塔尔 巴德 && 妮蔻,19,暗影岛 卡莉丝塔 && 锤石,-2.1,lose,小劣,全局表现锚点偏向对手,对手回复/续航较强，你的法系爆发未必能一波带走,,,日炎斗篷、莫雷洛秘典、红霸符、巨人捕手、薄暮法袍,优先补减疗/重伤与持续作战；优先补破前排、穿透或巨杀类战力；优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排；优先保证主C能持续处理对手前排；主C别贴边单防，避免被对位切入
21,以绪塔尔 巴德 && 妮蔻,20,虚空 卡莎 && 峡谷先锋,-2.1,lose,小劣,全局表现锚点偏向对手,对手回复/续航较强，你的法系爆发未必能一波带走,,,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血
21,以绪塔尔 巴德 && 妮蔻,22,巨神峰 奥瑞利安·索尔 && 塔里克,-2.1,lose,小劣,全局表现锚点偏向对手,对手回复/续航较强，你的法系爆发未必能一波带走,,,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血
21,以绪塔尔 巴德 && 妮蔻,23,神盾使 玛尔扎哈 && 萨勒芬妮,-2.4,lose,小劣,全局表现锚点偏向对手,对手发力更早，你需要先稳血再等上限,对手回复/续航较强，你的法系爆发未必能一波带走,本阵容后期上限更高,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排
21,以绪塔尔 巴德 && 妮蔻,24,诺克萨斯 乐芙兰 && 德莱厄斯,-2.8,lose,小劣,全局表现锚点偏向对手,对手发力更早，你需要先稳血再等上限,对手范围伤害会放大你的缩角风险,本阵容后期上限更高,巨龙之爪、棘刺背心、水银,优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,主C别贴边单防，避免被对位切入
21,以绪塔尔 巴德 && 妮蔻,25,诺克萨斯 卑尔维斯 && 斯维因,-1.8,lose,小劣,全局表现锚点偏向对手,对手发力更早，你需要先稳血再等上限,本阵容后期上限更高,,巨龙之爪、棘刺背心、水银,优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,主C别贴边单防，避免被对位切入
22,巨神峰 奥瑞利安·索尔 && 塔里克,1,德玛西亚 薇恩 && 德莱厄斯,-2.9,lose,小劣,全局表现锚点偏向对手,对手回复/续航较强，你的法系爆发未必能一波带走,对手带减疗，会明显压缩你的续航价值,,日炎斗篷、莫雷洛秘典、红霸符、巨人捕手、薄暮法袍,优先补减疗/重伤与持续作战；优先补破前排、穿透或巨杀类战力；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；优先保证主C能持续处理对手前排；如果你中期强，尽量在对手9级前多入血
22,巨神峰 奥瑞利安·索尔 && 塔里克,2,比尔吉沃特 厄运小姐 && 诺提勒斯,-2.9,lose,小劣,全局表现锚点偏向对手,对手回复/续航较强，你的法系爆发未必能一波带走,对手带减疗，会明显压缩你的续航价值,,日炎斗篷、莫雷洛秘典、红霸符、巨龙之爪、棘刺背心,优先补减疗/重伤与持续作战；优先补保后排、解控与容错；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；主C别贴边单防，避免被对位切入；如果你中期强，尽量在对手9级前多入血
22,巨神峰 奥瑞利安·索尔 && 塔里克,3,巨神峰 玛尔扎哈 && 蕾欧娜,-3.7,hard_lose,明显被克,全局表现锚点偏向对手,对手发力更早，你需要先稳血再等上限,对手范围伤害会放大你的缩角风险,对手控制强，容易打断你的持续输出节奏,,优先选择泛用战力强化（可参考：珠光莲花 I、珠光莲花 II）,根据对手主C位置灵活换边
22,巨神峰 奥瑞利安·索尔 && 塔里克,4,法师 安妮 && 斯维因,-2.9,lose,小劣,全局表现锚点偏向对手,对手回复/续航较强，你的法系爆发未必能一波带走,对手带减疗，会明显压缩你的续航价值,,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血
22,巨神峰 奥瑞利安·索尔 && 塔里克,5,诺克萨斯 千珏 && 德莱文,-2.1,lose,小劣,全局表现锚点偏向对手,对手回复/续航较强，你的法系爆发未必能一波带走,,,日炎斗篷、莫雷洛秘典、红霸符、巨人捕手、薄暮法袍,优先补减疗/重伤与持续作战；优先补破前排、穿透或巨杀类战力；优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排；优先保证主C能持续处理对手前排；主C别贴边单防，避免被对位切入
22,巨神峰 奥瑞利安·索尔 && 塔里克,6,以绪塔尔 奈德丽 && 斯卡纳,-1.6,lose,小劣,全局表现锚点偏向对手,对手带减疗，会明显压缩你的续航价值,,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血
22,巨神峰 奥瑞利安·索尔 && 塔里克,7,裁决战士 阿狸 && 永恩,-3.2,hard_lose,明显被克,全局表现锚点偏向对手,对手发力更早，你需要先稳血再等上限,对手回复/续航较强，你的法系爆发未必能一波带走,对手带减疗，会明显压缩你的续航价值,日炎斗篷、莫雷洛秘典、红霸符、巨龙之爪、棘刺背心,优先补减疗/重伤与持续作战；优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排；主C别贴边单防，避免被对位切入
22,巨神峰 奥瑞利安·索尔 && 塔里克,8,弗雷尔卓德 金克丝 && 瑟庄妮,-3.08,hard_lose,明显被克,全局表现锚点偏向对手,对手发力更早，你需要先稳血再等上限,对手回复/续航较强，你的法系爆发未必能一波带走,对手带减疗，会明显压缩你的续航价值,日炎斗篷、莫雷洛秘典、红霸符、巨龙之爪、棘刺背心,优先补减疗/重伤与持续作战；优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排；主C别贴边单防，避免被对位切入
22,巨神峰 奥瑞利安·索尔 && 塔里克,9,约德尔人 吉格斯 && 凯南,-3.3,hard_lose,明显被克,全局表现锚点偏向对手,对手范围伤害会放大你的缩角风险,对手带减疗，会明显压缩你的续航价值,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血
22,巨神峰 奥瑞利安·索尔 && 塔里克,10,德玛西亚 卡莎 && 盖伦,-2.3,lose,小劣,全局表现锚点偏向对手,对手带减疗，会明显压缩你的续航价值,,,巨人捕手、薄暮法袍、离子火花、强袭者的链枷,优先补破前排、穿透或巨杀类战力；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,优先保证主C能持续处理对手前排；如果你中期强，尽量在对手9级前多入血
22,巨神峰 奥瑞利安·索尔 && 塔里克,11,德玛西亚 卡莎 && 盖伦,-2.29,lose,小劣,全局表现锚点偏向对手,对手带减疗，会明显压缩你的续航价值,,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血
22,巨神峰 奥瑞利安·索尔 && 塔里克,12,约德尔人 维迦 && 凯南,-2.25,lose,小劣,全局表现锚点偏向对手,对手带减疗，会明显压缩你的续航价值,,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血
22,巨神峰 奥瑞利安·索尔 && 塔里克,13,弗雷尔卓德 丽桑卓 && 布隆,-3.83,hard_lose,明显被克,全局表现锚点偏向对手,对手范围伤害会放大你的缩角风险,对手控制强，容易打断你的持续输出节奏,对手带减疗，会明显压缩你的续航价值,巨人捕手、薄暮法袍、离子火花、强袭者的链枷,优先补破前排、穿透或巨杀类战力；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,优先保证主C能持续处理对手前排；如果你中期强，尽量在对手9级前多入血
22,巨神峰 奥瑞利安·索尔 && 塔里克,14,斗士 巴德 && 赛恩,-2.93,lose,小劣,全局表现锚点偏向对手,对手发力更早，你需要先稳血再等上限,对手回复/续航较强，你的法系爆发未必能一波带走,对手带减疗，会明显压缩你的续航价值,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排
22,巨神峰 奥瑞利安·索尔 && 塔里克,15,德玛西亚 瑞兹 && 塔里克,-2.3,lose,小劣,全局表现锚点偏向对手,对手带减疗，会明显压缩你的续航价值,,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血
22,巨神峰 奥瑞利安·索尔 && 塔里克,16,约德尔人 维迦 && 凯南,-2.35,lose,小劣,对手范围伤害会放大你的缩角风险,对手回复/续航较强，你的法系爆发未必能一波带走,对手带减疗，会明显压缩你的续航价值,,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血
22,巨神峰 奥瑞利安·索尔 && 塔里克,17,皮尔特沃夫 海克斯霸龙 && 蔚,-1.13,lose,小劣,对手回复/续航较强，你的法系爆发未必能一波带走,对手带减疗，会明显压缩你的续航价值,,,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血
22,巨神峰 奥瑞利安·索尔 && 塔里克,18,迅击战士 芸阿娜 && 孙悟空,-2.9,lose,小劣,全局表现锚点偏向对手,对手回复/续航较强，你的法系爆发未必能一波带走,对手带减疗，会明显压缩你的续航价值,,日炎斗篷、莫雷洛秘典、红霸符、巨龙之爪、棘刺背心,优先补减疗/重伤与持续作战；优先补保后排、解控与容错；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；主C别贴边单防，避免被对位切入；如果你中期强，尽量在对手9级前多入血
22,巨神峰 奥瑞利安·索尔 && 塔里克,19,暗影岛 卡莉丝塔 && 锤石,-1.28,lose,小劣,对手回复/续航较强，你的法系爆发未必能一波带走,对手带减疗，会明显压缩你的续航价值,,,日炎斗篷、莫雷洛秘典、红霸符、巨人捕手、薄暮法袍,优先补减疗/重伤与持续作战；优先补破前排、穿透或巨杀类战力；优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排；优先保证主C能持续处理对手前排；主C别贴边单防，避免被对位切入
22,巨神峰 奥瑞利安·索尔 && 塔里克,20,虚空 卡莎 && 峡谷先锋,-2.11,lose,小劣,全局表现锚点偏向对手,对手回复/续航较强，你的法系爆发未必能一波带走,对手带减疗，会明显压缩你的续航价值,,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；如果你中期强，尽量在对手9级前多入血
22,巨神峰 奥瑞利安·索尔 && 塔里克,21,以绪塔尔 巴德 && 妮蔻,1.5,win,小优,全局表现锚点偏向本阵容,,,,,若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,如果你中期强，尽量在对手9级前多入血
22,巨神峰 奥瑞利安·索尔 && 塔里克,23,神盾使 玛尔扎哈 && 萨勒芬妮,-2.91,lose,小劣,全局表现锚点偏向对手,对手发力更早，你需要先稳血再等上限,对手回复/续航较强，你的法系爆发未必能一波带走,对手带减疗，会明显压缩你的续航价值,日炎斗篷、莫雷洛秘典、红霸符,优先补减疗/重伤与持续作战（可参考：珠光莲花 I、珠光莲花 II）,尽量让减疗装备尽早覆盖对手前排
22,巨神峰 奥瑞利安·索尔 && 塔里克,24,诺克萨斯 乐芙兰 && 德莱厄斯,-2.55,lose,小劣,对手发力更早，你需要先稳血再等上限,对手范围伤害会放大你的缩角风险,对手控制强，容易打断你的持续输出节奏,本阵容后期上限更高,巨龙之爪、棘刺背心、水银,优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,主C别贴边单防，避免被对位切入
22,巨神峰 奥瑞利安·索尔 && 塔里克,25,诺克萨斯 卑尔维斯 && 斯维因,-1.69,lose,小劣,对手发力更早，你需要先稳血再等上限,对手带减疗，会明显压缩你的续航价值,本阵容后期上限更高,,巨龙之爪、棘刺背心、水银,优先补保后排、解控与容错（可参考：珠光莲花 I、珠光莲花 II）,主C别贴边单防，避免被对位切入
23,神盾使 玛尔扎哈 && 萨勒芬妮,1,德玛西亚 薇恩 && 德莱厄斯,-0.42,even,五五开,本阵容发力更早，能在对手大成前施压,对手回复/续航较强，你的法系爆发未必能一波带走,本阵容带减疗，能压制对手回复/续航,对手带减疗，会明显压缩你的续航价值,日炎斗篷、莫雷洛秘典、红霸符、巨人捕手、薄暮法袍,优先补减疗/重伤与持续作战；优先补破前排、穿透或巨杀类战力；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；优先保证主C能持续处理对手前排；如果你中期强，尽量在对手9级前多入血
23,神盾使 玛尔扎哈 && 萨勒芬妮,2,比尔吉沃特 厄运小姐 && 诺提勒斯,-0.56,even,五五开,全局表现锚点偏向对手,本阵容发力更早，能在对手大成前施压,对手回复/续航较强，你的法系爆发未必能一波带走,本阵容带减疗，能压制对手回复/续航,日炎斗篷、莫雷洛秘典、红霸符、巨龙之爪、棘刺背心,优先补减疗/重伤与持续作战；优先补保后排、解控与容错；若你是中期阵容，优先拿经济/节奏强化抢压制（可参考：DD街区、大百宝袋）,尽量让减疗装备尽早覆盖对手前排；主C别贴边单防，避免被对位切入；如果你中期强，尽量在对手9级前多入血
